time,name,age,company name,company label,amount
5/7/2017 23:04,Alexis Yoder,40,"Shenzhen Comix Stationery Co., Ltd.",Stationery,38.01
5/7/2017 23:04,Dustin King,21,ZAIS Financial Corp.,Investment,11.44
5/7/2017 23:03,Dustin King,21,Tim Ho Wan,Dining,235.59
5/7/2017 23:04,Dustin King,21,Memrise Inc.,Education,190.65
5/7/2017 23:04,Dustin King,21,Dior Beauty,Beauty,30.21
5/7/2017 23:03,Dustin King,21,VR Arena,Entertainment,276.62
5/7/2017 23:03,Dustin King,21,A.S. Watson Group (Hong Kong) Ltd.,Grocery,262.15
5/7/2017 23:03,Dustin King,21,Vichy Laboratories,Beauty,243.84
5/7/2017 23:04,Dustin King,21,Converse,Clothing,106.35
5/7/2017 23:04,Dustin King,21,A.S. Watson Group (Hong Kong) Ltd.,Grocery,225.86
5/7/2017 23:04,Dustin King,21,Pizza Hut,Dining,220.28
5/7/2017 23:03,Dustin King,21,Best Buy Co Inc,Grocery,101.08
5/7/2017 23:04,Dustin King,21,"Hong Kong Tramways, Limited",Transport,131.87
5/7/2017 23:04,Dustin King,21,Nintendo,Entertainment,229.74
5/7/2017 23:04,Connie Williams,33,Uber,Transport,104.45
5/7/2017 23:04,Connie Williams,33,"Waddell & Reed Financial, Inc.",Investment,120.14
5/7/2017 23:04,Connie Williams,33,Sizzler,Dining,264.74
5/7/2017 23:03,Joseph Foster,21,Ruby Tuesday,Dining,100.15
5/7/2017 23:03,Joseph Foster,21,"FANCL International, Inc.",Beauty,209.07
5/7/2017 23:04,Joseph Foster,21,Maped SAS,Stationery,171.36
5/7/2017 23:04,Joseph Foster,21,Vichy Laboratories,Beauty,132.28
5/7/2017 23:03,Joseph Foster,21,"The Dairy Farm Company, Limited",Grocery,178.89
5/7/2017 23:04,Joseph Foster,21,Parker Pen Company,Stationery,15.39
5/7/2017 23:04,Joseph Foster,21,American Eagle Outfitters Inc,Clothing,275.37
5/7/2017 23:04,Joseph Foster,21,"The PNC Financial Services Group, Inc.",Investment,198.74
5/7/2017 23:04,Joseph Foster,21,Hong Kong Dragon Airlines Ltd,Transport,224.19
5/7/2017 23:03,Joseph Foster,21,Sa Sa Cosmetic Co. Ltd.,Beauty,144.33
5/7/2017 23:04,Joseph Foster,21,Levi Strauss & Co. ,Clothing,290.6
5/7/2017 23:03,Joseph Foster,21,"KOKUYO Co.,Ltd.",Stationery,220.21
5/7/2017 23:04,Joseph Foster,21,UA Cinema Circuit Limited,Entertainment,133.04
5/7/2017 23:04,Joseph Foster,21,Converse,Clothing,30.62
5/7/2017 23:03,Joseph Foster,21,Synovus Financial Corp.,Investment,67.7
5/7/2017 23:03,Joseph Foster,21,Domino' s Pizza,Dining,287.74
5/7/2017 23:04,Joseph Foster,21,Dior Beauty,Beauty,246.98
5/7/2017 23:03,Joseph Foster,21,"The Dairy Farm Company, Limited",Grocery,65.56
5/7/2017 23:04,Joseph Foster,21,"Clinique Laboratories, llc.",Beauty,87.89
5/7/2017 23:04,Joseph Foster,21,Tesco PLC,Grocery,233.24
5/7/2017 23:04,Joseph Foster,21,Shinhan Financial Group Co Ltd,Investment,270.96
5/7/2017 23:04,Joseph Foster,21,KFC,Dining,288.87
5/7/2017 23:04,Joseph Foster,21,"Hong Kong Tramways, Limited",Transport,162.21
5/7/2017 23:03,Joseph Foster,21,Rainbow Department Store Company Limited,Grocery,95.3
5/7/2017 23:04,Joseph Foster,21,PILOT CORPORATION,Stationery,180.78
5/7/2017 23:04,Joseph Foster,21,Sumitomo Mitsui Financial Group Inc,Investment,80.25
5/7/2017 23:03,Joseph Foster,21,Sumitomo Mitsui Financial Group Inc,Investment,232.92
5/7/2017 23:04,Jessica Hill,30,Adidas,Clothing,49.93
5/7/2017 23:04,Jessica Hill,30,QQ Music,Media,16.53
5/7/2017 23:04,Jessica Hill,30,KKBOX,Media,241.39
5/7/2017 23:03,Jessica Hill,30,Din Tai Fung,Dining,37.8
5/7/2017 23:04,Jessica Hill,30,Holister Co.,Clothing,280.89
5/7/2017 23:04,Matthew Hayes,44,PILOT CORPORATION,Stationery,94.64
5/7/2017 23:04,Matthew Hayes,44,New Oriental Education & Tech Grp,Education,85.37
5/7/2017 23:04,Matthew Hayes,44,Chinese TAL Education Group,Education,202.64
5/7/2017 23:03,Matthew Hayes,44,Marks and Spencer Group Plc,Grocery,104.76
5/7/2017 23:03,Matthew Hayes,44,Uber,Transport,273.58
5/7/2017 23:03,Matthew Hayes,44,Principal Financial Group Inc,Investment,234.83
5/7/2017 23:03,Matthew Hayes,44,Yoshinoya,Dining,122.96
5/7/2017 23:04,Matthew Hayes,44,Clarins.,Beauty,192.55
5/7/2017 23:03,Matthew Hayes,44,QQ Music,Media,164.09
5/7/2017 23:03,Matthew Hayes,44,Ocean Park Hong Kong ,Entertainment,193.23
5/7/2017 23:03,Matthew Hayes,44,Ikari Area,Entertainment,52.37
5/7/2017 23:03,Matthew Hayes,44,Colourmix Cosmetics Company Limited,Beauty,51.93
5/7/2017 23:04,Matthew Hayes,44,Rifle Paper Co.,Stationery,210.33
5/7/2017 23:04,Matthew Hayes,44,Converse,Clothing,86.36
5/7/2017 23:03,Matthew Hayes,44,"Tarena International, Inc.",Education,222.18
5/7/2017 23:03,Matthew Hayes,44,"The PNC Financial Services Group, Inc.",Investment,278.17
5/7/2017 23:03,Matthew Hayes,44,"Crackle, Inc.",Media,11.94
5/7/2017 23:04,Matthew Hayes,44,Costco Wholesale Corporation,Grocery,175.19
5/7/2017 23:03,Matthew Hayes,44,AMC Entertainment Inc,Entertainment,86.23
5/7/2017 23:04,Matthew Hayes,44,Xbox,Entertainment,173.47
5/7/2017 23:04,Matthew Hayes,44,Nintendo,Entertainment,76.45
5/7/2017 23:04,Matthew Hayes,44,Mannings.,Grocery,161.06
5/7/2017 23:04,Matthew Hayes,44,Xbox,Entertainment,95.43
5/7/2017 23:04,Matthew Hayes,44,Uber,Transport,90.77
5/7/2017 23:04,Matthew Hayes,44,McDonald' s,Dining,254.26
5/7/2017 23:04,Matthew Hayes,44,3M Company,Stationery,13.17
5/7/2017 23:04,Matthew Hayes,44,City Super Limited,Grocery,236
5/7/2017 23:04,Matthew Hayes,44,Balenciaga,Clothing,258.63
5/7/2017 23:04,Matthew Hayes,44,"Hong Kong Tramways, Limited",Transport,70.36
5/7/2017 23:04,Barbara Franco,29,Subway,Dining,205.74
5/7/2017 23:04,Barbara Franco,29,Derma Skincare Centre,Beauty,47.87
5/7/2017 23:03,Barbara Franco,29,ZAIS Financial Corp.,Investment,29.31
5/7/2017 23:03,Scott Alexander,44,A.S. Watson Group (Hong Kong) Ltd.,Grocery,144.59
5/7/2017 23:03,Scott Alexander,44,Maped SAS,Stationery,285.75
5/7/2017 23:04,Scott Alexander,44,"Udemy, Inc.",Education,114.48
5/7/2017 23:04,Scott Alexander,44,Sa Sa Cosmetic Co. Ltd.,Beauty,114.23
5/7/2017 23:03,Scott Alexander,44,McGraw-Hill Education,Education,122.61
5/7/2017 23:04,Scott Alexander,44,Marks and Spencer Group Plc,Grocery,36.01
5/7/2017 23:04,Scott Alexander,44,Sa Sa Cosmetic Co. Ltd.,Beauty,209.89
5/7/2017 23:03,Scott Alexander,44,Societe B I C SA,Stationery,299.56
5/7/2017 23:04,Scott Alexander,44,Costco Wholesale Corporation,Grocery,147.12
5/7/2017 23:03,Scott Alexander,44,Rainbow Department Store Company Limited,Grocery,227.78
5/7/2017 23:03,Scott Alexander,44,YouTube,Media,129.3
5/7/2017 23:03,Scott Alexander,44,ZAIS Financial Corp.,Investment,27.76
5/7/2017 23:03,Scott Alexander,44,Vichy Laboratories,Beauty,120.27
5/7/2017 23:04,Scott Alexander,44,"Shenzhen Comix Stationery Co., Ltd.",Stationery,209.76
5/7/2017 23:04,Scott Alexander,44,Rifle Paper Co.,Stationery,84.1
5/7/2017 23:04,Scott Alexander,44,Hong Kong Express Airways Limited,Transport,276.85
5/7/2017 23:04,Scott Alexander,44,QQ Music,Media,37.77
5/7/2017 23:03,Scott Alexander,44,AMC Entertainment Inc,Entertainment,126.86
5/7/2017 23:04,John Morrison,46,Liberty Stationery Corp.Â ,Stationery,142.18
5/7/2017 23:04,John Morrison,46,Yoshinoya,Dining,239.83
5/7/2017 23:04,John Morrison,46,ZAIS Financial Corp.,Investment,17.64
5/7/2017 23:03,John Morrison,46,Sa Sa Cosmetic Co. Ltd.,Beauty,196.66
5/7/2017 23:03,John Morrison,46,L'Oreal SA,Beauty,263.63
5/7/2017 23:04,John Morrison,46,Nike,Clothing,47.42
5/7/2017 23:04,John Morrison,46,Costco Wholesale Corporation,Grocery,254.83
5/7/2017 23:04,John Morrison,46,Yadkin Financial Corporation,Investment,237.36
5/7/2017 23:03,John Morrison,46,Broadway Cinematheque,Entertainment,260.55
5/7/2017 23:04,John Morrison,46,New World First Bus Services Limited,Transport,186.1
5/7/2017 23:04,John Morrison,46,L'Oreal SA,Beauty,186.68
5/7/2017 23:03,John Morrison,46,Cathay Pacific Airways,Transport,119.46
5/7/2017 23:03,John Morrison,46,Domino' s Pizza,Dining,267.57
5/7/2017 23:04,John Morrison,46,"The PNC Financial Services Group, Inc.",Investment,44.75
5/7/2017 23:04,John Morrison,46,"Clinique Laboratories, llc.",Beauty,189.52
5/7/2017 23:04,John Morrison,46,Pacific Coffee Company,Dining,199.73
5/7/2017 23:04,John Morrison,46,"The 'Star' Ferry Company, Limited",Transport,63.98
5/7/2017 23:04,John Morrison,46,YouTube,Media,158.83
5/7/2017 23:04,John Morrison,46,New Oriental Education & Tech Grp,Education,222.45
5/7/2017 23:04,John Morrison,46,Balenciaga,Clothing,179.46
5/7/2017 23:04,John Morrison,46,LEGO,Entertainment,198.95
5/7/2017 23:04,John Morrison,46,Yadkin Financial Corporation,Investment,290.35
5/7/2017 23:04,John Morrison,46,Sumitomo Mitsui Financial Group Inc,Investment,188.63
5/7/2017 23:03,John Morrison,46,McDonald' s,Dining,189.04
5/7/2017 23:04,John Morrison,46,American Eagle Outfitters Inc,Clothing,254.6
5/7/2017 23:04,John Morrison,46,Long Win Bus Company Limited,Transport,66.32
5/7/2017 23:04,John Morrison,46,Laura Mercier Cosmetics.,Beauty,102.37
5/7/2017 23:04,John Morrison,46,Best Buy Co Inc,Grocery,70.19
5/7/2017 23:04,John Morrison,46,"KOKUYO Co.,Ltd.",Stationery,170.62
5/7/2017 23:03,John Morrison,46,PILOT CORPORATION,Stationery,58.32
5/7/2017 23:04,John Morrison,46,H&M Hennes & Mauritz AB,Clothing,74.35
5/7/2017 23:03,John Morrison,46,"The 'Star' Ferry Company, Limited",Transport,259.15
5/7/2017 23:04,John Morrison,46,"The 'Star' Ferry Company, Limited",Transport,145.97
5/7/2017 23:04,John Morrison,46,Ball Room,Entertainment,93.37
5/7/2017 23:03,John Morrison,46,Stifel Financial Corporation,Investment,242.79
5/7/2017 23:03,John Morrison,46,Xiami.com,Media,270.58
5/7/2017 23:04,John Morrison,46,"Vudu, Inc.Â ",Media,231.22
5/7/2017 23:03,John Morrison,46,Maped SAS,Stationery,171.16
5/7/2017 23:04,John Morrison,46,The Ohio & Michigan Paper Company,Stationery,77.58
5/7/2017 23:03,Justin Oneill,47,CafÃ© de Coral,Dining,71.91
5/7/2017 23:03,Justin Oneill,47,Synovus Financial Corp.,Investment,127.12
5/7/2017 23:03,Justin Oneill,47,"Shiseido Company, Limited",Beauty,149.77
5/7/2017 23:04,Justin Oneill,47,Ikari Area,Entertainment,283
5/7/2017 23:04,Justin Oneill,47,Rainbow Department Store Company Limited,Grocery,242.09
5/7/2017 23:04,Justin Oneill,47,ZAIS Financial Corp.,Investment,103.37
5/7/2017 23:04,Justin Oneill,47,Hok Yee Stationery Company,Stationery,70.44
5/7/2017 23:04,Justin Oneill,47,"FANCL International, Inc.",Beauty,198.22
5/7/2017 23:04,Justin Oneill,47,Vichy Laboratories,Beauty,204.86
5/7/2017 23:04,Justin Oneill,47,AMC Entertainment Inc,Entertainment,276.58
5/7/2017 23:04,Justin Oneill,47,The UrbanTaxi,Transport,253.41
5/7/2017 23:04,Justin Oneill,47,"Hong Kong Tramways, Limited",Transport,145.12
5/7/2017 23:03,Justin Oneill,47,Laura Mercier Cosmetics.,Beauty,195.63
5/7/2017 23:03,Justin Oneill,47,AMC Entertainment Inc,Entertainment,215.13
5/7/2017 23:03,Justin Oneill,47,Uber,Transport,64.18
5/7/2017 23:04,Justin Oneill,47,"Voya Financial, Inc.",Investment,210.41
5/7/2017 23:03,Joel Ford,23,"Netflix, Inc.Â ",Media,84.46
5/7/2017 23:04,Joel Ford,23,Holister Co.,Clothing,280.01
5/7/2017 23:03,Joel Ford,23,McDonald' s,Dining,155.44
5/7/2017 23:03,Joel Ford,23,"Clinique Laboratories, llc.",Beauty,202.77
5/7/2017 23:03,Joel Ford,23,"Sephora USA, Inc.",Beauty,97.83
5/7/2017 23:03,Joel Ford,23,Synovus Financial Corp.,Investment,162.17
5/7/2017 23:04,Joel Ford,23,"Shenzhen Comix Stationery Co., Ltd.",Stationery,87.97
5/7/2017 23:03,Joel Ford,23,Sa Sa Cosmetic Co. Ltd.,Beauty,70.2
5/7/2017 23:04,Joel Ford,23,Memrise Inc.,Education,210.47
5/7/2017 23:04,Joel Ford,23,Liberty Stationery Corp.Â ,Stationery,97.18
5/7/2017 23:04,Joel Ford,23,Chegg Inc,Education,31.37
5/7/2017 23:03,Joel Ford,23,Chegg Inc,Education,183.93
5/7/2017 23:04,Joel Ford,23,Peak Tramways Company Limited,Transport,111.27
5/7/2017 23:04,Joel Ford,23,Faber-Castell,Stationery,210.6
5/7/2017 23:04,Joel Ford,23,KFC,Dining,188.38
5/7/2017 23:04,Joel Ford,23,BB Liquidating Inc,Media,142.32
5/7/2017 23:04,Joel Ford,23,KKBOX,Media,102.23
5/7/2017 23:04,Joel Ford,23,Wing Wah,Dining,64.22
5/7/2017 23:03,Joel Ford,23,Spotify AB,Media,48.89
5/7/2017 23:04,Joel Ford,23,Cathay Pacific Airways,Transport,226.39
5/7/2017 23:04,Joel Ford,23,The Kowloon Motor Bus Company Limited,Transport,123.25
5/7/2017 23:04,Joel Ford,23,Converse,Clothing,191.68
5/7/2017 23:04,Joel Ford,23,edX Inc.,Education,180.03
5/7/2017 23:04,Joel Ford,23,McGraw-Hill Education,Education,296.09
5/7/2017 23:03,Joel Ford,23,Sizzler,Dining,294.19
5/7/2017 23:04,Joel Ford,23,Sun Life Financial Inc.,Investment,232.1
5/7/2017 23:03,Mr. Michael Clark MD,38,"Clinique Laboratories, llc.",Beauty,135.79
5/7/2017 23:03,Mr. Michael Clark MD,38,Wal-Mart Stores Inc,Grocery,187.22
5/7/2017 23:04,Mr. Michael Clark MD,38,iQIYI.COM,Media,51.17
5/7/2017 23:04,Mr. Michael Clark MD,38,Hong Kong Express Airways Limited,Transport,89.95
5/7/2017 23:04,Mr. Michael Clark MD,38,"Clinique Laboratories, llc.",Beauty,286.87
5/7/2017 23:04,Mr. Michael Clark MD,38,Parker Pen Company,Stationery,60.87
5/7/2017 23:04,Mr. Michael Clark MD,38,iQIYI.COM,Media,98.9
5/7/2017 23:04,Mr. Michael Clark MD,38,The Kowloon Motor Bus Company Limited,Transport,40.25
5/7/2017 23:03,Mr. Michael Clark MD,38,"KOKUYO Co.,Ltd.",Stationery,118.31
5/7/2017 23:03,Mr. Michael Clark MD,38,KKBOX,Media,244.21
5/7/2017 23:04,Mr. Michael Clark MD,38,Hong Kong Dragon Airlines Ltd,Transport,121.98
5/7/2017 23:04,Mr. Michael Clark MD,38,Broadway Cinematheque,Entertainment,282.62
5/7/2017 23:03,Mr. Michael Clark MD,38,New Oriental Education & Tech Grp,Education,105.36
5/7/2017 23:04,Mr. Michael Clark MD,38,Louis Vuitton,Clothing,237.01
5/7/2017 23:04,Mr. Michael Clark MD,38,Nike,Clothing,113.96
5/7/2017 23:04,Mr. Michael Clark MD,38,Yadkin Financial Corporation,Investment,29.01
5/7/2017 23:04,Mr. Michael Clark MD,38,Marks and Spencer Group Plc,Grocery,191.33
5/7/2017 23:04,Mr. Michael Clark MD,38,Longchamp,Clothing,85.35
5/7/2017 23:04,Mr. Michael Clark MD,38,Mannings.,Grocery,167.11
5/7/2017 23:04,Mr. Michael Clark MD,38,Stifel Financial Corporation,Investment,239.7
5/7/2017 23:03,Mr. Michael Clark MD,38,Hong Kong Dragon Airlines Ltd,Transport,159.03
5/7/2017 23:04,Mr. Michael Clark MD,38,Ruby Tuesday,Dining,70.25
5/7/2017 23:03,Mr. Michael Clark MD,38,China Distance Education Hldgs Ltd,Education,212.38
5/7/2017 23:03,Arthur Owens,42,Citybus Limited,Transport,217.98
5/7/2017 23:04,Arthur Owens,42,Coursera Inc.,Education,181.57
5/7/2017 23:03,Arthur Owens,42,Cathay Pacific Airways,Transport,38.39
5/7/2017 23:04,Arthur Owens,42,"Redbox Automated Retail, LLC.Â ",Media,268.41
5/7/2017 23:04,Arthur Owens,42,A.S. Watson Group (Hong Kong) Ltd.,Grocery,104.91
5/7/2017 23:03,Arthur Owens,42,AEON CO. LTD,Grocery,196.22
5/7/2017 23:04,Arthur Owens,42,iQIYI.COM,Media,10.86
5/7/2017 23:03,Arthur Owens,42,Rainbow Department Store Company Limited,Grocery,279.75
5/7/2017 23:04,Arthur Owens,42,Adidas,Clothing,80.49
5/7/2017 23:03,Arthur Owens,42,Mannings.,Grocery,281.21
5/7/2017 23:04,Arthur Owens,42,TCF Financial Corporation,Investment,292.96
5/7/2017 23:03,Arthur Owens,42,"2U, Inc.",Education,184.59
5/7/2017 23:03,Arthur Owens,42,Sizzler,Dining,242.54
5/7/2017 23:04,Arthur Owens,42,J. Crew,Clothing,259.34
5/7/2017 23:04,Arthur Owens,42,QQ Music,Media,120.81
5/7/2017 23:04,Arthur Owens,42,Laura Mercier Cosmetics.,Beauty,28.64
5/7/2017 23:04,Arthur Owens,42,Maxim' s Catering,Dining,229.79
5/7/2017 23:04,Arthur Owens,42,Laura Mercier Cosmetics.,Beauty,90.17
5/7/2017 23:04,Arthur Owens,42,"KOKUYO Co.,Ltd.",Stationery,167.51
5/7/2017 23:04,Arthur Owens,42,McGraw-Hill Education,Education,30.95
5/7/2017 23:04,Arthur Owens,42,The Kowloon Motor Bus Company Limited,Transport,232.46
5/7/2017 23:03,Arthur Owens,42,Domino' s Pizza,Dining,232.48
5/7/2017 23:03,Arthur Owens,42,Code School LLC.,Education,42.18
5/7/2017 23:04,Arthur Owens,42,Nintendo,Entertainment,188.15
5/7/2017 23:04,Arthur Owens,42,"Voya Financial, Inc.",Investment,248.74
5/7/2017 23:04,Arthur Owens,42,Louis Vuitton,Clothing,94.58
5/7/2017 23:04,Arthur Owens,42,Sun Life Financial Inc.,Investment,118.3
5/7/2017 23:03,Arthur Owens,42,New World First Bus Services Limited,Transport,127.98
5/7/2017 23:03,Arthur Owens,42,Open Learning Global Pty Ltd.,Education,171.88
5/7/2017 23:04,Arthur Owens,42,L'Oreal SA,Beauty,132.08
5/7/2017 23:04,Arthur Owens,42,Maped SAS,Stationery,98.35
5/7/2017 23:03,Arthur Owens,42,"Clinique Laboratories, llc.",Beauty,62.5
5/7/2017 23:04,Kathleen Velasquez,45,Synovus Financial Corp.,Investment,73.04
5/7/2017 23:04,Kathleen Velasquez,45,Ikari Area,Entertainment,115.93
5/7/2017 23:04,Kathleen Velasquez,45,Balenciaga,Clothing,17.88
5/7/2017 23:04,Nicole Johnson,36,"2U, Inc.",Education,82.51
5/7/2017 23:04,Nicole Johnson,36,Open Learning Global Pty Ltd.,Education,103.58
5/7/2017 23:04,Nicole Johnson,36,Synovus Financial Corp.,Investment,158.03
5/7/2017 23:04,Nicole Johnson,36,Colourmix Cosmetics Company Limited,Beauty,268.69
5/7/2017 23:03,Nicole Johnson,36,Superdry,Clothing,186.95
5/7/2017 23:04,Nicole Johnson,36,Best Buy Co Inc,Grocery,232.04
5/7/2017 23:04,Nicole Johnson,36,KKBOX,Media,107.55
5/7/2017 23:04,Nicole Johnson,36,Publix Super Markets,Grocery,43.84
5/7/2017 23:04,Nicole Johnson,36,Colourmix Cosmetics Company Limited,Beauty,258.58
5/7/2017 23:04,Nicole Johnson,36,Clarins.,Beauty,272.59
5/7/2017 23:04,Nicole Johnson,36,Mannings.,Grocery,274.83
5/7/2017 23:04,Nicole Johnson,36,Derma Skincare Centre,Beauty,115.45
5/7/2017 23:04,Nicole Johnson,36,Pizza Hut,Dining,176.22
5/7/2017 23:03,Nicole Johnson,36,Subway,Dining,289.59
5/7/2017 23:04,Nicole Johnson,36,Derma Skincare Centre,Beauty,45.17
5/7/2017 23:04,Nicole Johnson,36,McDonald' s,Dining,121.7
5/7/2017 23:04,Nicole Johnson,36,The Ohio & Michigan Paper Company,Stationery,66.02
5/7/2017 23:04,Nicole Johnson,36,PARKnSHOP Supermarket HK.,Grocery,203.04
5/7/2017 23:04,Nicole Johnson,36,The Ohio & Michigan Paper Company,Stationery,87.75
5/7/2017 23:03,Nicole Johnson,36,Wal-Mart Stores Inc,Grocery,147.96
5/7/2017 23:04,Nicole Johnson,36,Hong Kong Airlines,Transport,256.18
5/7/2017 23:04,Nicole Johnson,36,Marks and Spencer Group Plc,Grocery,91.48
5/7/2017 23:04,Nicole Johnson,36,Air China Airlines,Transport,50.37
5/7/2017 23:04,Mark Smith,35,China Distance Education Hldgs Ltd,Education,99.64
5/7/2017 23:04,Mark Smith,35,ZAIS Financial Corp.,Investment,229.61
5/7/2017 23:04,Mark Smith,35,Synovus Financial Corp.,Investment,300.38
5/7/2017 23:04,Mark Smith,35,"Hong Kong Tramways, Limited",Transport,117.28
5/7/2017 23:04,Mark Smith,35,Carrefour SA,Grocery,195.25
5/7/2017 23:04,Mark Smith,35,Sa Sa Cosmetic Co. Ltd.,Beauty,146.32
5/7/2017 23:04,Mark Smith,35,Principal Financial Group Inc,Investment,115.45
5/7/2017 23:04,Mark Smith,35,McDonald' s,Dining,185.31
5/7/2017 23:04,Mark Smith,35,Xbox,Entertainment,66.41
5/7/2017 23:04,Mark Smith,35,Tim Ho Wan,Dining,32.89
5/7/2017 23:04,Mark Smith,35,Hong Kong Dragon Airlines Ltd,Transport,233.26
5/7/2017 23:04,Mark Smith,35,Sakura Color Products Corporation,Stationery,31.25
5/7/2017 23:04,Mark Smith,35,Yadkin Financial Corporation,Investment,276.13
5/7/2017 23:04,Mark Smith,35,Synovus Financial Corp.,Investment,85.35
5/7/2017 23:03,Mark Smith,35,"Udacity, Inc.",Education,213.17
5/7/2017 23:04,Mark Smith,35,Clarins.,Beauty,142.45
5/7/2017 23:04,Mark Smith,35,Schwan-STABILO Group,Stationery,233.65
5/7/2017 23:03,Jesus Torres,39,Staedtler Mars GmbH & Co. KG,Stationery,198.51
5/7/2017 23:04,Jesus Torres,39,Uber,Transport,277.56
5/7/2017 23:04,Jesus Torres,39,TCF Financial Corporation,Investment,110.88
5/7/2017 23:03,Jesus Torres,39,Adidas,Clothing,234.59
5/7/2017 23:04,Jesus Torres,39,Chegg Inc,Education,33.77
5/7/2017 23:04,Jesus Torres,39,Youku Tudou Inc.,Media,239.78
5/7/2017 23:04,Jesus Torres,39,Ocean Park Hong Kong ,Entertainment,66.54
5/7/2017 23:03,Jesus Torres,39,New Oriental Education & Tech Grp,Education,68.85
5/7/2017 23:03,Jesus Torres,39,MAKE-UP ART COSMETICS.,Beauty,26.64
5/7/2017 23:03,Jesus Torres,39,Zara,Clothing,10.19
5/7/2017 23:04,Jesus Torres,39,Code School LLC.,Education,183.09
5/7/2017 23:04,Jesus Torres,39,"Shiseido Company, Limited",Beauty,275.88
5/7/2017 23:04,Jesus Torres,39,DIRECTV,Media,124.95
5/7/2017 23:04,Jesus Torres,39,"Udemy, Inc.",Education,199.21
5/7/2017 23:03,Jesus Torres,39,Dior Beauty,Beauty,123.25
5/7/2017 23:04,Jesus Torres,39,Adidas,Clothing,79.9
5/7/2017 23:04,Jesus Torres,39,Converse,Clothing,263.62
5/7/2017 23:04,Jesus Torres,39,American Eagle Outfitters Inc,Clothing,191.03
5/7/2017 23:03,Jesus Torres,39,BB Liquidating Inc,Media,54.47
5/7/2017 23:04,Jody Baker,25,Derma Skincare Centre,Beauty,217.9
5/7/2017 23:04,Jody Baker,25,Vichy Laboratories,Beauty,55.52
5/7/2017 23:04,Jody Baker,25,Derma Skincare Centre,Beauty,91.09
5/7/2017 23:04,Jody Baker,25,Webster Financial Corporation,Investment,253.15
5/7/2017 23:03,Jody Baker,25,Schwan-STABILO Group,Stationery,181.04
5/7/2017 23:04,Jody Baker,25,McDonald' s,Dining,84.78
5/7/2017 23:03,Daniel Rodriguez,20,Hong Kong Express Airways Limited,Transport,104.84
5/7/2017 23:04,Daniel Rodriguez,20,Walt Disney Company,Entertainment,25.66
5/7/2017 23:04,Daniel Rodriguez,20,Home Box Office Inc.,Media,43.92
5/7/2017 23:04,Daniel Rodriguez,20,Louis Vuitton,Clothing,43.86
5/7/2017 23:04,Daniel Rodriguez,20,Clarins.,Beauty,95.51
5/7/2017 23:04,Daniel Rodriguez,20,"The 'Star' Ferry Company, Limited",Transport,171.12
5/7/2017 23:03,Daniel Rodriguez,20,China Distance Education Hldgs Ltd,Education,9.65
5/7/2017 23:04,Daniel Rodriguez,20,edX Inc.,Education,202.66
5/7/2017 23:03,Daniel Rodriguez,20,Din Tai Fung,Dining,266.5
5/7/2017 23:04,Daniel Rodriguez,20,Sumitomo Mitsui Financial Group Inc,Investment,247.39
5/7/2017 23:04,Daniel Rodriguez,20,Chinese TAL Education Group,Education,173.55
5/7/2017 23:04,Daniel Rodriguez,20,Zara,Clothing,28.64
5/7/2017 23:04,Daniel Rodriguez,20,Derma Skincare Centre,Beauty,54.92
5/7/2017 23:04,Daniel Rodriguez,20,Nike,Clothing,218.72
5/7/2017 23:03,Daniel Rodriguez,20,Yoshinoya,Dining,258.1
5/7/2017 23:03,Daniel Rodriguez,20,Hong Kong Airlines,Transport,77.82
5/7/2017 23:04,Daniel Rodriguez,20,Schwan-STABILO Group,Stationery,78.76
5/7/2017 23:04,Daniel Rodriguez,20,Synovus Financial Corp.,Investment,38.35
5/7/2017 23:03,Daniel Rodriguez,20,Nintendo,Entertainment,15.24
5/7/2017 23:04,Daniel Rodriguez,20,3M Company,Stationery,20.06
5/7/2017 23:04,Daniel Rodriguez,20,PARKnSHOP Supermarket HK.,Grocery,70.52
5/7/2017 23:04,Daniel Rodriguez,20,Hong Kong Express Airways Limited,Transport,208.11
5/7/2017 23:03,Gregory Kennedy,49,The Ohio & Michigan Paper Company,Stationery,78.21
5/7/2017 23:04,Gregory Kennedy,49,Ryze Ultimate Trampoline Park Hong Kong,Entertainment,106.88
5/7/2017 23:03,Janice Cook,36,Costco Wholesale Corporation,Grocery,173.58
5/7/2017 23:03,Janice Cook,36,"Hong Kong Tramways, Limited",Transport,177.92
5/7/2017 23:04,Janice Cook,36,Yoshinoya,Dining,37.26
5/7/2017 23:03,Janice Cook,36,Nike,Clothing,298
5/7/2017 23:03,Gary Flores,48,VR Arena,Entertainment,233.34
5/7/2017 23:04,Gary Flores,48,Balenciaga,Clothing,160.63
5/7/2017 23:04,Gary Flores,48,"Redbox Automated Retail, LLC.Â ",Media,151.49
5/7/2017 23:03,Gary Flores,48,Burger King,Dining,161.46
5/7/2017 23:04,Gary Flores,48,The UrbanTaxi,Transport,197.43
5/7/2017 23:03,Gary Flores,48,HA cube,Entertainment,189.11
5/7/2017 23:04,Gary Flores,48,Red MR Limited,Entertainment,27.77
5/7/2017 23:04,Gary Flores,48,Youku Tudou Inc.,Media,24.54
5/7/2017 23:04,Gary Flores,48,Yadkin Financial Corporation,Investment,248.74
5/7/2017 23:04,Gary Flores,48,Memrise Inc.,Education,243.32
